Edad;Genero;Comunidad;curso;centro_cod;horas_uso_pantallas_cod;mom_uso_pantallas;n_freq;Aplicaciones_frecuentes;n_aplic;uso_pant;num_activ;uso_apps;uso_pant_asig;n_asign_pantallas;herra_tec_tec_ayuda_aprend;decide_uso_tec;clases_mas_gustan_tec;facil_prof_joven;participacion_clase;usar_tec_aprendo_loquegusta;eleccion_aprend
14;3;8;6;11;1;25;1;727;5;84;4;4;69;4;2;2;2;2;3;2;1
13;3;8;6;11;4;13;1;782;5;270;8;4;105;1;4;0;4;2;3;2;4
15;3;8;6;11;4;1;1;183;11;61;8;4;517;6;3;4;4;1;2;4;4
13;3;4;6;9;2;27;2;489;10;259;4;4;554;5;3;3;4;2;2;3;4
13;3;8;6;3;4;13;1;782;5;270;8;4;258;3;3;3;2;4;1;3;4
15;3;8;6;3;4;1;1;183;11;61;8;4;260;6;4;4;4;4;3;4;2
14;1;10;7;2;4;7;3;799;3;308;5;4;209;1;3;1;4;4;4;4;4
17;1;10;7;2;1;12;1;328;6;41;2;4;546;2;4;4;4;4;4;4;4
14;1;10;7;2;4;4;4;865;6;246;7;4;538;3;3;1;4;4;2;4;4
14;1;10;7;2;3;7;3;611;8;39;3;3;429;5;4;3;4;4;3;4;4
14;1;10;7;2;4;25;1;920;2;82;2;4;88;3;4;3;4;0;3;2;3
17;1;10;7;2;1;1;1;919;1;317;2;4;270;2;2;2;4;0;2;3;3
14;1;10;7;2;4;25;1;327;6;310;6;4;577;4;3;0;4;3;3;3;4
14;1;10;7;2;3;25;1;413;7;259;4;3;568;0;2;0;4;2;2;1;3
14;1;8;7;11;4;1;1;868;3;33;2;4;248;3;3;0;0;4;4;3;4
15;1;8;7;11;1;24;1;868;3;38;3;4;70;3;3;0;4;4;2;2;4
16;1;8;7;11;3;7;3;871;5;5;6;3;568;0;1;1;4;3;3;1;3
14;1;8;7;11;1;2;2;868;3;321;4;4;286;5;3;2;4;4;3;4;4
14;1;8;7;11;2;1;1;801;4;34;3;3;271;2;2;1;3;2;2;1;3
15;1;8;7;11;1;25;1;848;2;340;3;4;210;2;3;0;4;4;2;4;1
15;1;9;7;11;1;25;1;903;1;33;2;3;273;3;4;2;4;3;4;4;4
16;1;6;7;10;1;25;1;898;3;285;4;2;72;4;4;2;4;0;3;4;2
14;1;6;7;10;1;25;1;797;2;95;2;3;105;1;3;1;4;2;3;2;4
14;1;6;7;10;4;7;3;750;5;94;4;4;578;3;3;2;2;3;3;3;4
14;1;6;7;10;2;25;1;259;4;93;3;4;227;11;3;4;4;4;4;2;4
15;1;6;7;10;3;25;1;515;7;96;3;4;189;2;2;3;2;3;1;3;4
14;1;6;7;10;2;25;1;900;1;82;2;3;105;1;4;0;4;4;2;4;4
14;1;6;7;10;2;5;2;683;8;89;5;4;532;2;2;0;3;4;1;0;2
14;1;6;7;10;3;12;1;328;6;41;2;4;568;0;4;4;4;4;4;4;4
14;1;6;7;10;3;6;2;868;3;91;4;4;206;2;4;2;2;4;4;2;0
14;1;13;7;5;2;7;3;313;7;107;7;4;240;3;4;4;4;4;4;4;4
14;1;13;7;5;3;5;2;715;3;337;1;4;545;2;2;1;4;4;4;4;4
14;1;13;7;5;3;5;2;862;4;117;4;4;545;2;2;1;4;4;4;4;4
15;1;8;7;3;2;6;2;868;3;28;1;3;559;1;4;2;3;4;4;3;4
14;1;8;7;3;2;25;1;922;3;328;4;4;568;0;2;1;3;2;3;3;2
14;1;8;7;3;2;26;2;868;3;51;5;3;568;0;1;0;2;1;1;2;4
14;1;8;7;3;3;1;1;852;2;33;2;4;271;2;3;2;4;2;4;3;4
14;1;8;7;3;2;1;1;756;5;259;4;3;238;5;2;0;3;3;4;2;4
14;1;8;7;3;2;6;2;862;4;123;5;4;568;0;2;4;4;1;2;2;4
14;1;8;7;3;4;7;3;781;5;282;5;4;272;3;4;0;3;4;2;3;4
16;1;8;7;3;4;7;3;595;9;271;6;4;556;3;2;1;3;2;1;3;3
14;1;8;7;3;2;25;1;307;6;231;7;3;582;2;2;0;2;2;1;3;3
14;1;8;7;3;4;4;4;613;6;211;6;3;271;2;2;0;2;4;1;3;4
14;1;8;7;3;1;25;1;785;3;290;2;3;559;1;2;0;3;0;3;2;2
15;1;8;7;3;4;1;1;912;4;317;2;4;271;2;2;0;4;4;3;4;4
14;1;8;7;3;3;7;3;852;2;39;3;2;568;0;4;1;4;4;4;4;4
14;1;8;7;3;4;1;1;856;7;228;9;2;251;4;1;2;2;4;1;1;4
14;1;8;7;3;2;25;1;314;6;333;3;4;496;5;4;4;4;4;4;4;4
14;1;8;7;3;4;4;4;782;5;33;2;4;521;5;4;2;3;2;3;4;3
14;1;8;7;3;3;6;2;225;9;117;4;4;288;7;4;0;4;4;4;4;4
14;1;8;7;3;2;7;3;254;9;269;7;4;269;3;3;2;3;2;2;3;4
15;1;8;7;3;3;25;1;738;10;76;4;3;6;3;2;3;4;0;2;4;2
14;1;8;7;3;4;11;3;305;7;320;3;4;568;0;4;3;3;1;3;4;2
14;1;8;7;3;2;7;3;624;5;326;5;4;568;0;3;3;4;4;4;4;4
14;1;8;7;3;3;25;1;608;6;338;1;4;387;5;3;2;3;4;4;4;0
15;1;8;7;3;4;4;4;189;10;118;5;3;416;10;4;0;4;0;4;4;4
14;1;8;7;3;2;7;3;755;8;249;6;2;105;1;3;2;4;3;4;4;4
14;1;8;7;3;2;7;3;869;4;300;4;3;560;2;1;1;4;2;4;2;4
14;1;8;7;3;2;6;2;754;8;89;5;4;12;2;3;0;4;3;3;3;4
14;1;8;7;3;4;1;1;903;1;344;1;4;209;1;2;4;2;4;4;2;4
14;1;5;7;7;2;6;2;701;3;82;2;4;580;3;4;4;4;3;3;4;3
14;1;5;7;7;2;7;3;254;9;269;7;4;269;3;2;0;4;2;2;3;2
15;1;5;7;7;3;25;1;738;10;76;4;3;6;3;3;4;0;4;2;4;3
14;1;5;7;7;4;11;3;305;7;320;3;4;568;0;4;4;4;4;4;4;4
14;1;5;7;7;2;7;3;624;5;326;5;4;568;0;4;2;3;2;4;3;2
14;1;5;7;7;3;25;1;608;6;338;1;4;387;5;3;1;3;2;2;2;1
15;1;5;7;7;4;4;4;189;10;118;5;3;416;10;4;2;4;0;4;4;4
14;1;5;7;7;2;7;3;755;8;249;6;2;105;1;4;2;4;2;4;4;3
14;1;5;7;7;2;7;3;869;4;300;4;3;560;2;4;4;4;4;4;4;4
14;1;5;7;7;2;6;2;754;8;89;5;4;12;2;4;0;4;4;0;4;4
14;1;5;7;7;4;1;1;903;1;344;1;4;209;1;3;2;2;2;4;3;3
14;1;5;7;7;1;1;1;903;1;344;1;4;582;2;4;4;2;2;3;3;4
14;1;5;7;7;2;7;3;904;2;322;5;1;548;4;4;1;4;3;2;4;3
14;1;5;7;7;1;6;2;614;6;186;8;3;234;5;4;0;4;4;3;4;4
14;1;5;7;7;2;1;1;756;5;12;4;1;95;1;3;2;4;4;2;4;3
14;1;5;7;7;4;8;1;278;7;36;4;1;8;2;3;3;4;3;4;3;3
14;1;5;7;7;4;7;3;597;9;89;5;3;3;4;4;4;4;3;2;3;4
14;1;5;7;7;4;7;3;636;5;41;2;4;7;2;2;1;4;4;1;4;4
14;1;5;7;7;4;25;1;628;4;28;1;3;11;3;4;1;4;4;0;3;2
14;1;5;7;7;3;7;3;600;7;211;6;4;558;4;2;4;4;4;4;3;4
14;1;5;7;7;2;7;3;592;8;243;6;4;123;5;4;3;4;4;4;4;3
15;1;8;7;13;2;5;2;880;3;39;3;3;290;9;3;0;2;2;4;3;4
15;1;4;7;9;2;7;3;506;4;120;4;4;273;3;4;2;4;4;4;4;3
14;1;4;7;9;2;25;1;336;5;337;1;3;105;1;4;3;3;1;3;4;2
14;1;4;7;9;2;25;1;413;7;259;4;3;105;1;3;3;4;4;4;4;4
14;1;4;7;9;3;25;1;723;7;57;4;4;568;0;3;2;3;4;4;4;0
14;1;4;7;9;2;12;1;617;4;42;3;3;568;0;4;0;4;0;4;4;4
14;1;4;7;9;2;7;3;219;13;214;5;4;264;2;3;2;4;3;4;4;4
14;1;4;7;9;4;1;1;523;9;89;5;3;487;5;4;2;3;4;3;3;4
16;1;4;7;9;4;6;2;858;5;86;3;3;398;9;4;3;4;0;3;2;3
14;1;4;7;9;2;25;1;366;8;211;6;4;568;0;2;1;4;0;4;1;4
14;1;4;7;9;4;25;1;229;11;180;7;4;568;0;4;3;3;3;2;4;4
14;1;4;7;9;1;5;2;683;8;89;5;4;568;0;4;2;4;0;3;2;2
15;1;4;7;9;4;1;1;722;4;291;2;3;244;3;3;3;3;0;3;3;2
14;1;4;7;9;3;6;2;704;3;93;3;4;420;4;4;0;4;2;3;2;4
14;1;4;7;9;4;25;1;852;2;33;2;3;348;9;3;4;4;1;2;4;4
14;1;3;7;9;4;1;1;849;6;39;3;4;494;4;3;0;1;1;1;3;4
15;1;4;7;9;4;1;1;850;5;338;1;4;512;6;4;2;3;2;3;3;4
14;1;4;7;9;1;25;1;864;5;33;2;4;411;8;3;0;3;2;4;3;3
14;1;4;7;9;3;1;1;856;7;334;4;4;278;10;4;2;3;4;4;4;4
14;1;4;7;9;3;1;1;868;3;28;1;4;67;2;1;3;4;4;3;2;1
14;1;4;7;9;3;23;3;768;10;34;3;4;389;9;3;4;3;4;2;3;4
14;1;4;7;9;2;25;1;852;2;33;2;3;514;5;4;3;3;3;2;3;3
15;1;4;7;9;2;25;1;621;6;83;3;4;341;11;2;1;4;2;2;3;4
14;1;4;7;9;4;19;4;230;9;211;6;4;80;1;2;0;4;2;3;2;4
14;1;4;7;9;3;18;3;862;4;39;3;3;165;3;0;1;3;2;4;0;4
14;1;4;7;9;3;19;4;863;5;2;3;4;149;5;2;1;3;1;1;1;4
15;1;4;7;9;1;25;1;770;9;88;4;3;391;8;2;2;2;1;3;2;2
15;1;4;7;9;3;14;2;862;4;321;4;3;429;5;3;3;4;2;4;2;1
15;1;4;7;9;4;19;4;850;5;51;5;4;83;4;3;3;3;4;3;3;1
14;1;4;7;9;4;1;1;870;4;214;5;4;392;8;2;2;3;2;3;2;2
14;1;4;7;9;3;7;3;838;8;39;3;3;147;7;1;2;3;4;3;2;4
14;1;4;7;9;3;19;4;864;5;87;3;4;80;1;3;3;2;1;2;2;3
15;1;4;7;9;4;17;3;924;2;156;2;3;93;5;3;3;4;3;2;3;4
14;1;8;7;3;1;7;3;261;7;325;4;2;582;2;2;1;4;4;4;2;0
14;1;8;7;3;2;7;3;622;4;34;3;3;548;4;2;2;4;3;2;1;4
14;1;8;7;3;1;7;3;829;7;123;5;2;234;5;3;2;4;3;2;2;3
14;1;8;7;3;2;1;1;756;5;12;4;1;95;1;2;3;4;2;3;3;2
14;1;8;7;13;2;26;2;841;4;36;4;3;189;2;3;0;3;3;4;3;4
14;1;8;7;13;1;25;1;277;6;16;3;2;338;7;2;1;3;2;2;4;4
14;1;4;7;13;1;26;2;910;3;245;6;3;568;0;2;1;3;4;2;2;2
14;1;8;7;13;2;25;1;853;3;318;3;4;105;1;2;1;2;0;1;1;1
14;1;8;7;12;4;4;4;782;5;33;2;4;521;5;3;3;3;3;3;3;4
14;1;8;7;12;3;6;2;225;9;117;4;4;288;7;4;1;4;3;4;4;4
14;2;10;7;2;1;25;1;336;5;337;1;3;267;3;2;3;3;4;3;3;4
15;2;10;7;2;3;12;1;617;4;42;3;3;486;4;2;3;3;4;4;3;4
15;2;10;7;2;4;1;1;523;9;89;5;3;575;1;4;0;4;4;2;3;2
14;2;10;7;2;3;5;2;683;8;89;5;4;456;4;3;0;2;4;2;2;3
14;2;10;7;2;1;6;2;858;5;86;3;3;271;2;3;3;3;2;4;2;3
15;2;10;7;2;3;12;1;617;4;42;3;3;582;2;2;0;3;1;4;2;4
15;2;10;7;2;4;1;1;523;9;89;5;3;568;0;4;4;4;4;4;4;4
14;2;10;7;2;3;5;2;683;8;89;5;4;13;3;3;3;4;4;3;3;4
13;2;8;7;11;4;25;1;529;6;170;2;4;209;1;3;2;4;3;3;2;3
15;2;8;7;11;3;19;4;478;8;84;4;4;209;1;3;4;4;4;2;3;4
15;2;8;7;11;2;4;4;83;8;211;6;4;568;0;3;0;4;3;3;1;4
16;2;8;7;11;2;7;3;921;2;243;6;4;249;3;2;1;3;2;2;2;4
14;2;8;7;11;2;25;1;923;1;344;1;3;105;1;2;3;2;0;2;2;0
14;2;8;7;11;4;8;1;356;9;94;4;4;550;3;0;2;3;2;2;4;3
16;2;8;7;11;3;4;4;771;8;323;6;3;212;4;4;2;3;3;2;3;2
14;2;8;7;11;2;1;1;528;8;212;7;1;107;4;4;4;4;2;3;4;3
14;2;8;7;11;2;25;1;470;9;56;4;4;70;3;4;2;4;3;2;4;1
15;2;8;7;11;3;7;3;43;13;135;3;4;240;3;4;2;4;2;2;2;3
14;2;8;7;11;2;25;1;455;4;296;2;4;13;3;4;2;4;4;4;4;4
14;2;8;7;11;3;7;3;551;6;214;5;4;575;1;4;4;4;4;4;4;4
14;2;8;7;11;3;19;4;545;7;214;5;4;12;2;4;4;4;2;3;3;3
15;2;8;7;11;2;25;1;497;7;281;6;4;21;2;3;2;4;2;3;1;2
14;2;8;7;11;2;19;4;546;8;91;4;3;575;1;2;0;3;4;1;0;2
16;2;8;7;11;1;1;1;583;8;93;3;4;105;1;3;2;4;2;4;3;4
14;2;8;7;11;1;25;1;655;6;342;2;3;575;1;3;3;4;4;2;4;4
14;2;8;7;11;4;25;1;24;17;214;5;3;575;1;4;4;4;4;4;4;4
14;2;8;7;11;1;25;1;897;2;263;2;3;220;4;4;1;0;4;4;0;0
14;2;8;7;11;2;1;1;477;10;87;3;4;575;1;4;1;4;4;2;4;4
15;2;8;7;11;3;6;2;616;5;132;3;3;582;2;4;2;4;4;4;3;3
15;2;8;7;11;1;8;1;848;2;340;3;3;15;5;2;2;4;0;2;3;3
15;2;8;7;11;4;25;1;808;2;26;2;3;568;0;4;2;4;4;4;4;4
13;2;8;7;11;1;7;3;589;5;58;3;3;575;1;3;1;4;3;0;3;4
16;2;8;7;11;3;1;1;231;8;227;10;4;568;0;4;4;4;4;4;4;4
14;2;8;7;11;2;6;2;605;6;95;2;4;105;1;3;3;2;2;3;3;4
14;2;8;7;11;2;6;2;321;4;153;5;4;140;4;3;0;4;3;4;3;4
14;2;8;7;11;1;13;1;580;4;87;3;4;554;5;3;1;3;1;2;2;4
14;2;8;7;11;2;25;1;217;10;139;6;3;468;0;3;1;3;3;3;2;3
16;2;8;7;11;1;25;1;42;13;297;3;3;230;5;4;0;4;0;4;4;4
14;2;8;7;11;2;6;2;135;6;170;2;4;568;0;3;2;4;3;4;4;4
14;2;6;7;10;3;6;2;114;6;216;4;3;575;1;3;0;4;3;3;3;4
14;2;6;7;10;2;25;1;921;2;93;3;4;209;1;2;4;2;4;4;2;4
14;2;6;7;10;1;25;1;896;4;261;3;3;568;0;2;0;1;4;1;2;3
15;2;6;7;10;4;25;1;250;7;177;6;4;249;3;4;2;4;4;2;0;4
14;2;6;7;10;2;1;1;299;5;176;5;3;550;3;2;0;3;3;2;3;4
14;2;6;7;10;4;6;2;252;8;98;5;3;212;4;2;0;4;2;3;2;4
15;2;6;7;10;1;25;1;267;5;93;3;3;568;0;2;1;3;0;2;2;4
14;2;6;7;10;2;25;1;250;7;138;1;4;69;4;2;0;4;2;2;1;3
15;2;13;7;5;1;8;1;900;1;337;1;2;449;3;3;2;3;2;3;3;4
15;2;6;7;7;4;1;1;833;1;314;3;4;98;1;4;4;4;4;4;4;4
15;2;5;7;7;3;7;3;482;11;282;5;4;568;0;3;1;4;2;1;4;2
14;2;5;7;7;3;7;3;620;5;248;6;4;124;6;3;4;4;4;4;3;4
15;2;5;7;7;2;14;2;685;7;135;3;3;9;3;2;2;4;4;1;2;4
14;2;5;7;7;2;12;1;875;2;131;2;3;568;0;3;3;4;4;3;3;4
14;2;5;7;7;2;26;2;474;4;89;5;4;7;2;4;2;4;4;2;3;4
15;2;5;7;7;4;16;5;668;7;255;3;4;274;3;3;2;3;4;1;4;4
14;2;5;7;7;3;7;3;596;9;246;7;3;130;7;2;3;4;3;1;3;3
14;2;5;7;7;3;25;1;344;10;89;5;4;591;4;4;4;4;2;4;4;4
14;2;5;7;7;2;1;1;882;2;39;3;4;568;0;4;4;4;4;3;4;4
15;2;5;7;7;3;25;1;507;3;87;3;4;568;0;0;0;3;4;0;4;4
15;2;4;7;9;2;1;1;880;3;160;3;3;575;1;2;2;2;2;2;3;4
14;2;4;7;9;2;6;2;603;5;286;3;4;428;6;1;2;1;2;1;2;4
15;2;4;7;9;4;17;3;587;4;47;1;3;575;1;1;2;2;2;2;2;2
14;2;4;7;9;1;25;1;182;17;101;8;4;529;8;4;4;4;4;4;4;4
14;2;4;7;9;1;25;1;193;15;246;7;4;318;11;3;4;2;3;3;4;3
14;2;4;7;9;1;25;1;411;7;261;3;3;583;3;4;4;3;2;2;2;3
14;2;4;7;9;2;25;1;686;8;92;5;4;439;7;2;2;4;2;3;3;4
14;2;4;7;9;2;25;1;233;9;89;5;4;406;8;3;3;2;3;2;3;3
14;2;4;7;9;2;25;1;433;4;137;2;4;575;1;1;4;3;4;0;0;4
15;2;4;7;9;4;7;3;794;7;212;7;4;588;2;4;2;4;3;3;4;4
14;2;4;7;9;3;26;2;694;5;214;5;3;459;4;3;3;2;2;1;2;1
13;2;4;7;9;3;25;1;679;6;50;4;4;400;10;2;4;4;4;0;2;4
16;2;4;7;9;2;1;1;624;5;33;2;3;356;10;2;4;2;3;1;2;3
14;2;4;7;9;2;1;1;703;4;83;3;4;410;8;4;4;3;3;2;4;4
16;2;4;7;9;2;6;2;671;5;133;4;4;53;4;4;3;2;3;2;2;3
16;2;4;7;9;4;17;3;553;7;260;5;4;467;16;3;4;4;4;3;4;4
15;2;4;7;9;2;4;4;876;3;39;3;3;96;2;3;3;3;2;4;4;3
13;2;8;7;3;3;7;3;647;9;209;4;4;77;3;4;2;4;2;4;4;3
14;2;8;7;3;2;1;1;528;8;212;7;1;105;1;3;2;3;0;2;2;4
14;2;8;7;3;2;25;1;470;9;56;4;4;32;4;4;2;4;0;4;4;4
15;2;8;7;3;3;7;3;43;13;135;3;4;430;9;2;4;4;4;2;4;2
14;2;8;7;3;2;25;1;455;4;296;2;4;209;1;4;2;2;2;2;4;2
14;2;8;7;3;3;7;3;551;6;214;5;4;564;2;3;4;4;2;2;4;2
14;2;8;7;3;3;19;4;545;7;214;5;4;495;4;3;2;4;4;2;4;3
15;2;8;7;3;2;25;1;497;7;281;6;4;252;5;4;0;4;4;4;4;4
14;2;8;7;3;2;19;4;546;8;91;4;3;209;1;2;1;4;3;2;3;4
16;2;8;7;3;1;1;1;583;8;93;3;4;76;2;3;2;4;4;2;4;2
14;2;8;7;3;1;25;1;655;6;342;2;3;209;1;3;0;4;3;2;2;4
14;2;8;7;3;4;25;1;24;17;214;5;3;105;1;4;2;4;2;0;4;4
14;2;8;7;3;1;25;1;897;2;263;2;3;209;1;3;3;3;3;3;3;4
14;2;8;7;3;2;1;1;477;10;87;3;4;1;1;4;1;4;3;4;4;4
15;2;8;7;3;3;6;2;616;5;132;3;3;170;2;4;2;2;2;2;4;4
15;2;8;7;3;1;8;1;848;2;340;3;3;209;1;0;0;4;2;1;3;4
15;2;8;7;3;4;25;1;808;2;26;2;3;275;2;3;2;4;3;2;4;4
13;2;8;7;3;1;7;3;589;5;58;3;3;575;1;2;1;2;2;3;3;4
16;2;8;7;3;3;1;1;231;8;227;10;4;568;0;1;4;3;0;2;2;4
14;2;8;7;3;2;6;2;605;6;95;2;4;105;1;2;1;3;2;1;3;0
14;2;8;7;3;2;6;2;321;4;153;5;4;568;0;2;0;2;0;2;4;2
14;2;8;7;3;1;13;1;580;4;87;3;4;575;1;0;3;2;0;1;4;2
14;2;8;7;3;2;25;1;217;10;139;6;3;560;2;3;1;4;2;2;3;3
13;2;8;7;12;3;6;2;799;3;32;2;4;101;2;4;3;4;3;2;3;4
16;3;8;7;11;3;4;4;783;6;270;8;3;227;11;3;1;3;2;3;2;3
14;3;11;7;9;4;16;5;179;0;227;10;0;468;0;0;0;4;0;0;0;0
17;1;10;8;2;1;6;2;701;3;82;2;3;484;5;1;0;4;2;4;4;4
15;1;10;8;2;3;6;2;868;3;91;4;4;552;3;4;4;4;4;2;4;4
15;1;10;8;2;2;7;3;306;8;287;5;4;508;4;0;0;4;4;2;4;4
17;1;10;8;2;4;7;3;506;4;120;4;4;71;2;3;2;1;3;4;3;4
17;1;10;8;2;1;7;3;799;3;308;5;3;262;7;3;3;4;3;2;4;4
15;1;10;8;2;3;12;1;328;6;41;2;4;103;1;2;2;4;2;2;2;4
15;1;10;8;2;2;6;2;782;5;89;5;4;105;1;2;0;4;2;3;2;4
17;1;10;8;2;4;12;1;617;4;42;3;4;105;1;2;3;2;3;1;3;4
14;1;8;8;11;4;7;3;852;2;39;3;4;568;0;2;1;2;3;3;1;4
15;1;6;8;10;1;1;1;722;4;291;2;3;569;1;3;2;4;2;4;3;4
15;1;6;8;10;4;6;2;704;3;93;3;4;103;1;3;3;4;4;2;4;4
15;1;6;8;10;2;25;1;852;2;33;2;3;202;3;4;4;4;4;4;4;4
16;1;6;8;10;1;7;3;787;4;35;4;3;554;5;4;1;4;4;2;4;4
15;1;6;8;10;3;1;1;852;2;338;1;4;573;2;3;1;4;4;3;3;3
15;1;6;8;10;3;3;3;871;5;40;4;3;568;0;2;4;2;3;2;2;4
15;1;6;8;10;2;26;2;910;3;118;5;4;88;3;4;2;3;2;3;4;3
15;1;6;8;10;1;6;2;868;3;91;4;4;101;2;3;4;4;3;4;4;4
15;1;6;8;10;1;25;1;751;5;36;4;2;575;1;4;2;4;2;4;4;3
15;1;6;8;10;2;6;2;28;11;122;6;2;105;1;4;4;4;3;2;4;4
15;1;6;8;10;2;25;1;868;3;83;3;2;575;1;4;0;4;2;2;2;4
15;1;6;8;10;4;7;3;158;8;193;6;3;575;1;4;3;2;0;4;4;3
15;1;6;8;10;2;25;1;843;8;336;3;3;220;4;3;0;4;3;4;3;4
17;1;6;8;10;3;6;2;701;3;82;2;3;265;3;2;0;3;1;4;2;4
17;1;6;8;10;2;1;1;919;1;317;2;3;457;6;4;0;4;0;4;4;4
15;1;8;8;3;4;4;4;376;8;211;6;3;575;1;3;2;4;2;3;3;4
16;1;8;8;3;4;7;3;839;6;38;3;3;574;4;4;0;3;3;1;2;4
15;1;8;8;3;4;4;4;864;5;39;3;3;264;2;4;4;4;2;4;3;4
15;1;8;8;3;3;4;4;868;3;34;3;4;264;2;2;0;3;0;2;2;4
15;1;8;8;3;4;25;1;870;4;342;2;2;272;3;3;2;3;3;2;3;3
15;1;8;8;3;4;1;1;304;7;90;6;4;450;4;3;0;3;2;2;3;4
15;1;13;8;5;1;8;1;268;9;9;3;2;507;6;2;1;3;2;4;2;3
16;1;13;8;5;1;6;2;766;3;335;3;2;80;1;4;0;4;2;4;4;4
15;1;13;8;5;1;25;1;808;2;329;2;3;570;1;3;0;3;3;4;3;3
15;1;13;8;5;1;25;1;751;5;36;4;2;573;2;4;4;4;4;4;0;4
15;1;13;8;5;2;1;1;915;3;93;3;1;575;1;3;3;3;3;3;2;4
15;1;13;8;5;2;26;2;910;3;118;5;4;570;1;3;2;4;2;3;3;2
15;1;13;8;5;2;6;2;28;11;122;6;2;571;3;1;3;1;0;1;1;1
15;1;13;8;5;2;25;1;868;3;83;3;2;546;2;3;0;4;3;3;3;4
15;1;13;8;5;2;25;1;843;8;336;3;3;210;2;3;0;2;2;2;3;2
17;1;13;8;5;2;25;1;378;16;107;7;3;259;4;2;1;4;4;2;1;4
15;1;13;8;5;3;1;1;852;2;338;1;4;588;2;4;0;4;4;2;4;4
15;1;13;8;5;3;3;3;871;5;40;4;3;547;4;2;0;2;2;2;2;2
17;1;13;8;5;3;25;1;903;1;338;1;2;569;1;3;2;4;4;2;3;4
15;1;13;8;5;4;25;1;919;1;28;1;3;568;0;2;0;3;3;1;1;4
15;1;13;8;5;4;7;3;158;8;193;6;3;594;3;3;2;3;4;2;3;2
15;1;8;8;3;2;7;3;692;5;131;2;3;80;1;3;3;4;4;4;3;4
15;1;8;8;3;3;25;1;868;3;322;5;3;7;2;3;1;4;4;3;3;3
15;1;8;8;3;4;7;3;779;6;322;5;4;454;3;2;4;2;3;2;2;4
15;1;8;8;3;2;20;3;284;7;36;4;4;568;0;1;2;4;2;2;2;2
15;1;8;8;3;4;4;4;873;4;343;3;4;575;1;4;1;4;3;3;4;4
15;1;8;8;3;4;1;1;420;8;211;6;3;354;8;2;4;4;3;3;2;4
14;1;8;8;3;2;7;3;904;2;322;5;1;121;5;4;2;4;0;3;4;2
15;1;8;8;3;3;11;3;452;4;194;7;3;205;3;4;2;4;4;4;4;4
15;1;8;8;3;2;1;1;868;3;161;4;3;112;10;3;2;3;3;3;3;4
16;1;8;8;3;4;7;3;868;3;34;3;3;60;3;3;3;3;2;4;2;3
16;1;8;8;3;4;1;1;853;3;40;4;3;549;2;3;4;4;4;4;3;3
15;1;5;8;7;4;4;4;873;4;343;3;4;575;1;4;3;4;4;4;4;4
15;1;5;8;7;4;1;1;420;8;211;6;3;354;8;4;2;4;3;1;4;3
14;1;5;8;7;2;7;3;904;2;322;5;1;121;5;3;3;3;2;2;2;2
15;1;5;8;7;3;11;3;452;4;194;7;3;205;3;4;2;3;2;3;4;3
15;1;5;8;7;2;25;1;920;2;82;2;4;112;10;4;0;4;4;4;4;4
17;1;5;8;7;4;6;2;857;4;123;5;4;108;3;2;4;4;3;2;3;4
16;1;5;8;7;4;16;5;869;4;311;5;4;510;7;2;2;2;3;4;4;4
16;1;5;8;7;4;4;4;870;4;216;4;4;188;3;3;1;4;4;2;3;2
15;1;5;8;7;4;19;4;811;7;34;3;4;257;4;4;2;4;4;4;4;4
15;1;4;8;9;4;4;4;376;8;211;6;3;568;0;4;1;4;4;2;4;4
16;1;4;8;9;4;7;3;839;6;38;3;3;286;5;4;2;2;2;2;2;2
15;1;4;8;9;4;4;4;864;5;39;3;3;271;2;3;3;4;4;4;3;4
15;1;4;8;9;3;4;4;868;3;34;3;4;210;2;3;1;4;4;3;3;3
15;1;4;8;9;4;25;1;870;4;342;2;2;273;3;2;4;2;3;2;2;4
15;1;4;8;9;4;1;1;304;7;90;6;4;56;3;1;2;4;2;2;2;2
18;1;3;8;9;2;6;2;780;5;342;2;4;390;8;4;4;4;0;2;4;3
15;1;4;8;9;3;5;2;864;5;321;4;4;64;5;3;2;3;4;1;3;4
15;1;4;8;9;3;26;2;864;5;311;5;3;82;2;3;3;3;3;3;2;4
15;1;4;8;9;2;6;2;211;10;103;4;4;182;2;3;2;3;4;2;2;4
15;1;4;8;9;1;26;2;878;2;32;2;3;177;4;2;2;3;1;3;3;4
15;1;4;8;9;4;23;3;869;4;120;4;3;185;5;2;1;3;2;3;2;4
15;1;4;8;9;3;1;1;850;5;39;3;4;169;2;2;1;3;4;2;0;2
15;1;4;8;9;2;1;1;860;3;33;2;2;563;2;2;2;2;3;2;2;1
15;1;4;8;9;1;17;3;852;2;87;3;4;178;3;0;0;0;0;0;0;4
14;1;4;8;9;3;21;4;871;5;324;4;4;384;11;3;2;2;3;2;3;2
15;1;4;8;9;3;19;4;303;8;213;5;4;181;5;3;2;3;1;3;4;4
15;1;4;8;9;3;7;3;300;11;4;5;4;131;8;4;2;2;2;2;4;4
15;1;4;8;9;2;6;2;877;3;318;3;1;458;5;2;1;1;2;1;1;4
14;1;4;8;9;4;19;4;615;7;91;4;3;180;3;2;3;1;3;4;2;4
16;1;4;8;9;4;3;3;190;17;247;8;4;330;9;4;3;4;3;4;4;4
15;1;4;8;9;3;26;2;853;3;164;4;3;388;9;2;0;1;3;1;2;4
